#--------------------------------------------------------------
   842    0.442    0.620   95.217 
   843    0.280    0.610  122.245 
   844    0.150    0.610   95.037 
   845   -0.598    0.609  116.461 
   846   -0.098    0.613  100.854 
   847    0.941    0.611  102.459 
   848    0.402    0.625   83.366 
   849    0.842    0.625   74.989 
   850    0.977    0.625  102.587 
   851    0.748    0.628   92.255 
   852    0.866    0.632   82.596 
   853    0.588    0.636   97.376 
   854   -0.464    0.637   90.365 
   855   -1.005    0.621   84.457 
   856   -0.272    0.630   92.072 
   857   -0.695    0.631   72.644 
   858   -0.162    0.631   80.533 
   859   -1.325    0.631   91.797 
   860   -0.703    0.627   89.555 
   861   -0.806    0.633  101.266 
   862   -0.624    0.629   85.503 
   863    0.661    0.628   86.842 
   864    0.249    0.654   92.130 
   865    0.864    0.632   97.325 
   866    0.561    0.649   75.625 
   867    0.429    0.648  104.632 
   868    0.904    0.658   62.463 
   869    0.856    0.651   75.330 
   870   -0.520    0.656   81.054 
   871    0.185    0.641   86.271 
   872   -0.354    0.654   80.597 
   873   -0.107    0.625   89.226 
   874    0.126    0.634   80.947 
   875   -0.633    0.639   91.213 
   876   -0.513    0.641   95.270 
   877   -0.101    0.637   85.890 
   878   -0.563    0.634   75.846 
   879    0.120    0.669   84.510 
   880   -0.699    0.637   89.842 
   881    0.636    0.646   76.525 
   882    0.414    0.641   93.375 
   883    0.574    0.645   91.957 
   884    1.236    0.642   97.613 
   885    0.022    0.657   78.067 
   886   -0.628    0.646   83.904 
   887   -1.161    0.643   73.004 
   888   -2.064    0.639   99.349 
   889   -1.560    0.650  100.096 
   890   -1.681    0.639  102.310 
   891   -1.664    0.638  113.385 
   892   -0.860    0.646  106.908 
   893   -0.523    0.651   80.690 
   894   -1.215    0.660   79.059 
   895   -0.116    0.637   91.004 
   896    0.870    0.654   93.949 
   897    1.472    0.649   80.749 
   898    1.883    0.649   66.495 
   899    2.107    0.656   77.126 
   900    1.655    0.648  101.588 
   901    0.949    0.673   85.861 
   902    0.014    0.655  106.402 
   903    0.654    0.658   98.666 
   904    0.667    0.650   94.283 
   905   -0.109    0.652   88.508 
   906   -0.814    0.659   91.086 
   907   -0.398    0.650   95.803 
   908   -0.606    0.653   81.717 
   909   -0.222    0.670   74.540 
   910    0.036    0.644   89.601 
   911    0.160    0.665  104.633 
   912    0.004    0.648  103.359 
   913    0.751    0.660   72.004 
   914    1.147    0.669   87.289 
   915    0.363    0.658  110.701 
   916   -0.425    0.671   97.867 
   917    0.292    0.676   82.100 
   918    0.208    0.682   74.329 
   919   -0.722    0.681  119.043 
   920   -1.084    0.676  100.377 
   921   -0.902    0.672   87.871 
   922   -0.577    0.666   91.231 
   923   -1.016    0.654   89.486 
   924   -0.782    0.654   99.736 
   925   -1.464    0.657   92.427 
   926   -0.931    0.643  104.614 
   927    0.325    0.662   94.470 
   928    0.487    0.657   79.459 
   929    0.736    0.665   79.892 
   930    1.137    0.660   73.763 
   931    0.345    0.676   74.116 
   932    0.249    0.680   71.410 
   933   -0.023    0.672   94.484 
   934   -0.341    0.671   80.538 
   935   -0.544    0.683   81.712 
   936   -0.378    0.679   75.839 
   937   -0.147    0.670   84.027 
   938   -1.719    0.687   79.088 
   939   -0.511    0.678   92.012 
   940   -0.256    0.684   95.191 
   941   -0.352    0.689   81.485 
   942   -0.226    0.680   83.950 
   943   -0.219    0.671   87.119 
   944   -0.674    0.673   84.547 
   945    0.002    0.674   79.416 
   946   -0.514    0.703   63.551 
   947    0.432    0.684   79.316 
   948   -0.052    0.683   80.123 
   949   -0.480    0.679   73.767 
   950   -0.488    0.669   88.265 
   951   -0.516    0.678   82.896 
   952   -0.552    0.680   77.058 
   953   -0.558    0.675   84.982 
   954   -1.576    0.682   72.491 
   955   -1.007    0.668   82.202 
   956   -1.538    0.674  109.007 
   957    0.026    0.678   83.181 
   958   -0.148    0.667   80.692 
   959    0.289    0.693   67.743 
   960    0.492    0.675   63.968 
   961    1.534    0.677   73.649 
   962    1.320    0.675   57.051 
   963    1.562    0.674   57.735 
   964    1.094    0.680   62.421 
   965    0.446    0.661   82.693 
   966    0.499    0.676   67.982 
   967    0.226    0.679   46.205 
   968    0.031    0.672   60.432 
   969    0.407    0.657   73.041 
   970    0.169    0.665   53.148 
   971   -0.035    0.671   72.445 
   972   -0.191    0.666   59.381 
   973    0.033    0.676   71.066 
   974    0.121    0.675   68.258 
   975    0.420    0.661   76.271 
   976    0.299    0.650   62.007 
   977    1.114    0.673   59.489 
   978    1.649    0.670   78.328 
   979    0.257    0.649   76.182 
   980    0.536    0.678   48.047 
   981    0.880    0.668   50.726 
   982    0.429    0.670   61.129 
   983   -0.308    0.659   81.064 
   984   -1.811    0.657   76.414 
   985   -0.541    0.662   85.352 
   986   -1.164    0.675   73.952 
   987   -1.440    0.658   96.798 
   988   -0.416    0.663   59.846 
   989   -0.527    0.661   62.589 
   990   -0.572    0.658   64.510 
   991    0.074    0.655   87.128 
   992    1.141    0.664   63.457 
   993    0.635    0.651   60.159 
   994    0.652    0.653   59.501 
   995    0.649    0.655   61.933 
   996    0.190    0.676   60.300 
   997    0.821    0.684   52.668 
   998    0.258    0.676   54.857 
   999    0.282    0.680   54.700 
  1000   -0.069    0.675   53.842 
  1001    0.568    0.665   43.616 
  1002    0.124    0.676   53.549 
  1003    0.222    0.691   52.697 
  1004   -0.319    0.678   56.177 
  1005   -0.632    0.667   59.751 
  1006   -0.194    0.666   55.647 
  1007   -0.233    0.660   55.746 
  1008    0.470    0.668   53.463 
  1009    0.477    0.655   67.520 
  1010    2.503    0.666   53.808 
  1011    1.406    0.683   50.330 
  1012   -0.517    0.692   59.930 
  1013   -1.714    0.681   47.102 
  1014   -1.720    0.704   67.448 
  1015   -2.027    0.739   53.958 
  1016   -0.644    0.762   47.681 
  1017    1.216    0.734   58.758 
  1018   -0.892    0.809   86.538 
  1019   -0.536    0.892  102.756 
  1020   -1.158    1.092  263.809 
  1021   -0.362    1.093  323.827 
  1022   -0.602    0.951   99.357 
  1023 -361.965    0.002 5168.000 
#--------------------------------------------------------------
